AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_AREA_BASICA;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;AN_INICIO_PROGRAMA;AN_INICIO_CURSO;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2018;CIÊNCIAS HUMANAS;FILOSOFIA;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;27001016;NI;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;NÃO;NA;FEDERAL;PÚBLICO;NÃO INFORMADO;NORDESTE;SE;SÃO CRISTÓVÃO;ACADÊMICO;27001016039P0;FILOSOFIA;POSTGRADUATE PROGRAM IN PHILOSOPHY OF UFS;MESTRADO;4;2012;2012;EM FUNCIONAMENTO;17DEC2013:00:00:00;138802;74580
2018;CIÊNCIAS BIOLÓGICAS;BIOLOGIA GERAL;BIOLOGIA GERAL;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31004016001P3;BIOCIÊNCIAS;BIOSCIENCE GRADUATION PROGRAM;MESTRADO/DOUTORADO;6;1975;1975/1994;EM FUNCIONAMENTO;06MAR2013:00:00:00;135160;71246
2018;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;SERVIÇO SOCIAL;NÃO SE APLICA;NÃO SE APLICA;32;SERVIÇO SOCIAL;31004016;547;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31004016028P9;SERVIÇO SOCIAL;POSTGRADUATE PROGRAM IN SOCIAL WORK - MASTER AND PHD;MESTRADO/DOUTORADO;6;1998;1998/2005;EM FUNCIONAMENTO;05DEC2013:00:00:00;135048;71114
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;32002017;8;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;VIÇOSA;ACADÊMICO;32002017041P5;AGRONOMIA (PRODUÇÃO VEGETAL);AGRONOMY (CROP SCIENCE);MESTRADO;3;2011;2011;EM FUNCIONAMENTO;10OCT2013:00:00:00;135116;71182
2018;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;41008014;494;UNISUL;UNIVERSIDADE DO SUL DE SANTA CATARINA;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUL;SC;TUBARÃO;ACADÊMICO;41008014001P7;CIÊNCIAS DA LINGUAGEM;LANGUAGE SCIENCES;MESTRADO/DOUTORADO;5;2003;2003/2009;EM FUNCIONAMENTO;01JUN2010:00:00:00;135248;71328
2018;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;32049013;NI;FJP;FUNDAÇÃO JOÃO PINHEIRO (ESCOLA DE GOVERNO);NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;MG;BELO HORIZONTE;ACADÊMICO;32049013001P5;ADMINISTRAÇÃO PÚBLICA;MASTER ON PUBLIC ADMINISTRATION;MESTRADO;3;1995;1995;EM FUNCIONAMENTO;07AUG2010:00:00:00;141421;76680
2018;ENGENHARIAS;ENGENHARIA NUCLEAR;ENGENHARIA NUCLEAR;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;PE;RECIFE;ACADÊMICO;25001019020P1;TECNOLOGIAS ENERGÉTICAS NUCLEARES;NUCLEAR ENERGY TECHNOLOGY;MESTRADO/DOUTORADO;5;1977;1977/1997;EM FUNCIONAMENTO;19DEC2012:00:00:00;141220;76485
2018;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;NÃO SE APLICA;NÃO SE APLICA;5;GEOCIÊNCIAS;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;ACADÊMICO;42001013052P9;SENSORIAMENTO REMOTO;REMOTE SENSING PROGRAM;MESTRADO/DOUTORADO;4;1990;1990/2010;EM FUNCIONAMENTO;07MAY2013:00:00:00;136217;72211
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;33004099;NI;UNESP-IS;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ILHA SOLTEIRA );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;ILHA SOLTEIRA;ACADÊMICO;33004099079P1;AGRONOMIA;AGRONOMY SCIENCES - CROPPING SYSTEMS;MESTRADO/DOUTORADO;5;1995;1995/2004;EM FUNCIONAMENTO;03AUG2010:00:00:00;136128;72182
2018;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;33004129;NI;UNESP-PP;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( PRESIDENTE PRUDENTE );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;PRESIDENTE PRUDENTE;ACADÊMICO;33004129042P3;GEOGRAFIA;GRADUATE PROGRAM IN GEOGRAPHY;MESTRADO/DOUTORADO;7;1988;1988/1995;EM FUNCIONAMENTO;19JUN2013:00:00:00;136053;72087
2018;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;41002016;43;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUL;SC;JOINVILLE;ACADÊMICO;41002016011P4;FÍSICA;GRADUATE PROGRAM IN PHYSICS;MESTRADO;3;2006;2006;EM FUNCIONAMENTO;07AUG2013:00:00:00;136342;72386
2018;LINGÜÍSTICA, LETRAS E ARTES;ARTES;ARTES;NÃO SE APLICA;NÃO SE APLICA;11;ARTES;41002016;43;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;SIM;"UNESP-REITORIA;UNB;UFU;UFRN;UFPB-JP;UFPA;UFMG;UFMA;UFC;UFBA";ESTADUAL;PÚBLICO;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;PROFISSIONAL;41002016026P1;PROFARTES;MASTER IN ARTS;MESTRADO PROFISSIONAL;4;2014;2014;EM FUNCIONAMENTO;01JUL2014:00:00:00;136299;72323
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;ENGENHARIA/TECNOLOGIA/GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;32146019;2145;FPT;FACULDADE PROMOVE DE TECNOLOGIA;NÃO;NA;PARTICULAR;PRIVADO;FACULDADE;SUDESTE;MG;BELO HORIZONTE;PROFISSIONAL;32146019001P3;TECNOLOGIAS APLICADAS À SAUDE;MASTERS ON INFORMATION TECHNOLOGY APPLIED TO COMPUTATIONAL BIOLOGY;MESTRADO PROFISSIONAL;2;2013;2013;EM DESATIVACAO;08FEB2018:00:00:00;136256;72270
2018;CIÊNCIAS HUMANAS;EDUCAÇÃO;ENSINO-APRENDIZAGEM;ENSINO-APRENDIZAGEM;NÃO SE APLICA;38;EDUCAÇÃO;42046017;5322;UNIPAMPA;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;BAGÉ;ACADÊMICO;42046017015P5;ENSINO;TEACHING;MESTRADO;3;2017;2017;EM FUNCIONAMENTO;01AUG2017:00:00:00;136308;72332
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;42014018;1041;UNIVATES;FUNDACAO VALE DO TAQUARI DE EDUCACAO E DESENVOLVIMENTO SOCIAL - FUVATES;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUL;RS;LAJEADO;PROFISSIONAL;42014018170P2;SISTEMAS AMBIENTAIS SUSTENTÁVEIS;POSTGRADUATE PROGRAM IN SUSTAINABLE ENVIRONMENTAL SYSTEMS;MESTRADO PROFISSIONAL;3;2016;2016;EM FUNCIONAMENTO;18AUG2016:00:00:00;136558;72516
2018;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;53001010;2;UNB;UNIVERSIDADE DE BRASÍLIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;ACADÊMICO;53001010099P0;ZOOLOGIA;ZOOLOGY GRADUATE PROGRAM;MESTRADO/DOUTORADO;4;2012;2012/2012;EM FUNCIONAMENTO;19SEP2013:00:00:00;135380;71437
2018;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;CLÍNICA MÉDICA;NÃO SE APLICA;15;MEDICINA I;33004064;NI;UNESP-BOT;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( BOTUCATU );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;BOTUCATU;PROFISSIONAL;33004064088P4;MEDICINA;POST GRADUATION PROGRAM IN MEDICINE;MESTRADO PROFISSIONAL;4;2015;2015;EM FUNCIONAMENTO;24AUG2015:00:00:00;136310;72334
2018;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;32001010;575;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;ACADÊMICO;32001010093P9;ANÁLISES CLÍNICAS E TOXICOLÓGICAS;POST GRADUATE PROGRAM ON CLINICAL AND TOXICOLOGICAL ANALYSIS;MESTRADO/DOUTORADO;4;2013;2013/2013;EM FUNCIONAMENTO;05NOV2013:00:00:00;139355;75103
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;28022017;4503;UFRB;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORDESTE;BA;CRUZ DAS ALMAS;ACADÊMICO;28022017001P5;CIÊNCIAS AGRÁRIAS;AGRICULTURAL SCIENCES;MESTRADO/DOUTORADO;4;1979;1979/1979;EM FUNCIONAMENTO;15AUG2012:00:00:00;139396;75104
2018;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;33002029;NI;USP/RP;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;RIBEIRÃO PRETO;ACADÊMICO;33002029023P5;CIÊNCIAS FARMACÊUTICAS;PHARMACEUTICAL SCIENCES;MESTRADO/DOUTORADO;7;1988;1988/1998;EM FUNCIONAMENTO;21JAN2014:00:00:00;138343;74175
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;MELHORAMENTO VEGETAL;FITOTECNIA;MELHORAMENTO VEGETAL;42;CIÊNCIAS AGRÁRIAS I;33004102;NI;UNESP-JAB;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( JABOTICABAL );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;JABOTICABAL;ACADÊMICO;33004102029P6;AGRONOMIA (GENÉTICA E MELHORAMENTO DE PLANTAS);AGRONOMY (GENETICS AND PLANT BREEDING);MESTRADO/DOUTORADO;4;1985;1985/1999;EM FUNCIONAMENTO;18JUN2013:00:00:00;137544;73437
2018;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;40015017;609;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;SUL;PR;CASCAVEL;ACADÊMICO;40015017003P0;LETRAS;GRADUATE PROGRAM IN LETTERS;MESTRADO/DOUTORADO;5;2003;2003/2012;EM FUNCIONAMENTO;21MAY2013:00:00:00;135691;71757
2018;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;40003019;10;PUC/PR;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUL;PR;CURITIBA;ACADÊMICO;40003019007P0;EDUCAÇÃO;GRADUATE PROGRAM IN EDUCATION;MESTRADO/DOUTORADO;5;1992;1992/2007;EM FUNCIONAMENTO;07AUG2010:00:00:00;137300;73202
2018;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;33065012;150;UNISO;UNIVERSIDADE DE SOROCABA;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33065012001P6;EDUCAÇÃO;GRADUATE PROGRAM IN EDUCATION;MESTRADO/DOUTORADO;4;1996;1996/2009;EM FUNCIONAMENTO;19MAR2012:00:00:00;137094;73038
2018;CIÊNCIAS AGRÁRIAS;ZOOTECNIA;PRODUÇÃO ANIMAL;PRODUÇÃO ANIMAL;NÃO SE APLICA;23;ZOOTECNIA / RECURSOS PESQUEIROS;24001031;NI;UFPB/AREIA;UNIVERSIDADE FEDERAL DA PARAÍBA ( AREIA );SIM;UFPB-JP;FEDERAL;PÚBLICO;NÃO INFORMADO;NORDESTE;PB;AREIA;ACADÊMICO;24001031024P5;ZOOTECNIA;ANIMAL SCIENCE GRADUATE PROGRAM;MESTRADO;4;1978;1978;EM FUNCIONAMENTO;01JUN2010:00:00:00;138442;74280
2018;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;53001010;2;UNB;UNIVERSIDADE DE BRASÍLIA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;ACADÊMICO;53001010070P1;SAÚDE ANIMAL;ANIMAL HEALTH;MESTRADO/DOUTORADO;4;2007;2007/2012;EM FUNCIONAMENTO;24OCT2012:00:00:00;138078;73922
2018;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;28048016;2474;FAMAM;FACULDADE MARIA MILZA;NÃO;NA;PARTICULAR;PRIVADO;FACULDADE;NORDESTE;BA;GOVERNADOR MANGABEIRA;PROFISSIONAL;28048016001P7;DESENVOLVIMENTO REGIONAL E MEIO AMBIENTE;REGIONAL DEVELOPMENT AND ENVIRONMENT;MESTRADO PROFISSIONAL;3;2013;2013;EM FUNCIONAMENTO;11APR2013:00:00:00;138316;74136
2018;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;32011016;595;UNIFAL;UNIVERSIDADE FEDERAL DE ALFENAS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;ALFENAS;ACADÊMICO;32011016004P8;QUÍMICA;GRADUATE PROGRAM IN CHEMISTRY;MESTRADO/DOUTORADO;4;2008;2008/2012;EM FUNCIONAMENTO;30APR2013:00:00:00;137329;73282
2018;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;ACADÊMICO;31001017130P9;DIREITO;CONTEMPORARY JURISPRUDENCE;MESTRADO/DOUTORADO;5;2009;2009/2015;EM FUNCIONAMENTO;05NOV2013:00:00:00;137869;73773
2018;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;NÃO SE APLICA;NÃO SE APLICA;5;GEOCIÊNCIAS;12002011;NI;INPA;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;SIM;UEA;FEDERAL;PÚBLICO;NÃO INFORMADO;NORTE;AM;MANAUS;ACADÊMICO;12002011011P2;CLIMA E AMBIENTE - INPA - UEA;POST-GRADUATE PROGRAM IN CLIMATE AND ENVIRONMENT - INPA -UEA;MESTRADO/DOUTORADO;4;2007;2007/2007;EM FUNCIONAMENTO;18MAR2011:00:00:00;137586;73481
2018;ENGENHARIAS;ENGENHARIA MECÂNICA;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;ACADÊMICO;41001010006P8;ENGENHARIA MECÂNICA;GRADUATE PROGRAM IN MECHANICAL ENGINEERING;MESTRADO/DOUTORADO;6;1969;1969/1981;EM FUNCIONAMENTO;14FEB2014:00:00:00;138189;74029
2018;CIÊNCIAS DA SAÚDE;MEDICINA;GINECOLOGIA E OBSTETRÍCIA;CLÍNICA MÉDICA;GINECOLOGIA E OBSTETRÍCIA;17;MEDICINA III;32001010;575;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;ACADÊMICO;32001010022P4;SAÚDE DA MULHER;WOMENS'S HEALTH;MESTRADO/DOUTORADO;3;1970;1970/1996;EM FUNCIONAMENTO;13SEP2012:00:00:00;138236;74036
2018;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;40024016;298;UNOPAR;UNIVERSIDADE NORTE DO PARANÁ;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUL;PR;LONDRINA;ACADÊMICO;40024016001P2;ODONTOLOGIA;GRADUATE PROGRAM IN DENTISTRY;MESTRADO/DOUTORADO;4;2003;2003/2011;EM FUNCIONAMENTO;14MAR2013:00:00:00;140993;76302
2018;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015033P0;CIÊNCIAS FARMACÊUTICAS;PHARMACEUTICAL SCIENCES;MESTRADO;3;2009;2009;EM FUNCIONAMENTO;21MAR2013:00:00:00;140507;75876
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;MELHORAMENTO VEGETAL;FITOTECNIA;MELHORAMENTO VEGETAL;42;CIÊNCIAS AGRÁRIAS I;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;ACADÊMICO;52001016047P3;GENÉTICA E MELHORAMENTO DE PLANTAS;GENETICS AND PLANT BREEDING;MESTRADO/DOUTORADO;4;2010;2010/2010;EM FUNCIONAMENTO;21AUG2013:00:00:00;140668;76016
2018;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;RJ;NITERÓI;ACADÊMICO;31003010089P5;ENGENHARIA DE BIOSSISTEMAS;BIOSYSTEMS ENGINEERING;MESTRADO;3;2012;2012;EM FUNCIONAMENTO;07JUN2013:00:00:00;141252;76516
2018;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;32036019;143;UNIUBE;UNIVERSIDADE DE UBERABA;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;MG;UBERLÂNDIA;PROFISSIONAL;32036019005P0;FORMAÇÃO DOCENTE PARA A EDUCAÇÃO BÁSICA;TEACHINGN FORMATION FOR BASIC EDUCATION;MESTRADO PROFISSIONAL;3;2016;2016;EM FUNCIONAMENTO;28JUN2016:00:00:00;141434;76693
2018;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA;CIRURGIA;NÃO SE APLICA;17;MEDICINA III;22003010;29;UECE;UNIVERSIDADE ESTADUAL DO CEARÁ;NÃO;NA;ESTADUAL;PÚBLICO;UNIVERSIDADE;NORDESTE;CE;FORTALEZA;PROFISSIONAL;22003010073P2;TRANSPLANTES;TRANSPLANT PROFESSIONAL MASTER;MESTRADO PROFISSIONAL;3;2016;2016;EM FUNCIONAMENTO;14JUL2016:00:00:00;141438;76697
2018;ENGENHARIAS;ENGENHARIA ELÉTRICA;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;32008015;338;PUC/MG;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;ACADÊMICO;32008015002P8;ENGENHARIA ELÉTRICA;GRADUATE PROGRAM IN ELECTRICAL ENGINEERING;MESTRADO;3;1996;1996;EM FUNCIONAMENTO;06NOV2012:00:00:00;139876;75418
2018;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;33006016;19;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;NÃO;NA;PARTICULAR;PRIVADO;UNIVERSIDADE;SUDESTE;SP;CAMPINAS;ACADÊMICO;33006016017P5;SUSTENTABILIDADE;SUSTAINABILITY;MESTRADO;3;2016;2016;EM FUNCIONAMENTO;23FEB2016:00:00:00;140670;76018
2018;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;42046017;5322;UNIPAMPA;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;BAGÉ;PROFISSIONAL;42046017014P9;COMUNICAÇÃO E INDÚSTRIA CRIATIVA;COMMUNICATION AND CREATIVE INDUSTRY;MESTRADO PROFISSIONAL;3;2017;2017;EM FUNCIONAMENTO;06APR2017:00:00:00;141019;76308
2018;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;MEDICINA PREVENTIVA;MEDICINA PREVENTIVA;NÃO SE APLICA;22;SAÚDE COLETIVA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUL;RS;PELOTAS;ACADÊMICO;42003016011P3;EPIDEMIOLOGIA;POST-GRADUATE PROGRAM IN EPIDEMIOLOGY, FEDERAL UNIVERSITY OF PELOTAS, BRAZIL;MESTRADO/DOUTORADO;7;1991;1991/1998;EM FUNCIONAMENTO;28MAY2013:00:00:00;140340;75765
2018;CIÊNCIAS AGRÁRIAS;AGRONOMIA;MICROBIOLOGIA AGRÍCOLA;FITOSSANIDADE;MICROBIOLOGIA AGRÍCOLA;42;CIÊNCIAS AGRÁRIAS I;32002017;8;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;SUDESTE;MG;VIÇOSA;ACADÊMICO;32002017003P6;MICROBIOLOGIA AGRÍCOLA;AGRICULTURAL MICROBIOLOGY;MESTRADO/DOUTORADO;6;1970;1970/1996;EM FUNCIONAMENTO;07AUG2010:00:00:00;141161;76449
2018;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;NÃO;NA;FEDERAL;PÚBLICO;UNIVERSIDADE;NORTE;AM;MANAUS;ACADÊMICO;12001015006P2;FÍSICA;GRADUATE PROGRAM IN PHYSICS;MESTRADO/DOUTORADO;4;1999;1999/2016;EM FUNCIONAMENTO;12APR2013:00:00:00;135663;71700
2018;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;33002029;NI;USP/RP;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );NÃO;NA;ESTADUAL;PÚBLICO;NÃO INFORMADO;SUDESTE;SP;RIBEIRÃO PRETO;ACADÊMICO;33002029031P8;QUÍMICA;GRADUATE PROGRAM IN CHEMISTRY;MESTRADO/DOUTORADO;6;1995;1995/1995;EM FUNCIONAMENTO;16OCT2012:00:00:00;135673;71770
